Date,Day,Product,Category,Warehouse,Supplier,Promotion,Units_Sold,Current_Stock,Unit_Price,Cost_Price,Lead_Time_Days
2025-03-31,Monday,Tablet,Electronics,Mumbai,TechSource Pvt Ltd,False,24,226,25000,20000,6
2025-03-31,Monday,Keyboard,Accessories,Hyderabad,Rapid Logistics,False,18,199,1500,1000,3
2025-03-31,Monday,Mouse,Accessories,Delhi,Rapid Logistics,False,73,35,800,500,2
2025-03-31,Monday,Monitor,Electronics,Hyderabad,Global Electronics,False,3,225,12000,9000,5
2025-03-31,Monday,Printer,Office,Mumbai,Global Electronics,False,5,333,18000,14500,8
2025-03-31,Monday,Headphones,Accessories,Chennai,Global Electronics,False,64,312,3000,2200,4
2025-03-31,Monday,Router,Networking,Chennai,Prime Supply Co,False,33,203,4500,3200,4
2025-03-31,Monday,Webcam,Accessories,Bengaluru,Prime Supply Co,False,23,305,2500,1800,3
2025-04-01,Tuesday,Laptop,Electronics,Mumbai,Smart Distribution,False,9,97,65000,52000,7
2025-04-01,Tuesday,Smartphone,Electronics,Bengaluru,Prime Supply Co,False,26,738,35000,28000,5
2025-04-01,Tuesday,Tablet,Electronics,Delhi,Rapid Logistics,False,20,161,25000,20000,6
2025-04-01,Tuesday,Keyboard,Accessories,Hyderabad,TechSource Pvt Ltd,False,26,325,1500,1000,3
2025-04-01,Tuesday,Mouse,Accessories,Delhi,Global Electronics,False,43,341,800,500,2
2025-04-01,Tuesday,Monitor,Electronics,Delhi,TechSource Pvt Ltd,False,8,603,12000,9000,5
2025-04-01,Tuesday,Printer,Office,Mumbai,Prime Supply Co,False,3,82,18000,14500,8
2025-04-01,Tuesday,Headphones,Accessories,Hyderabad,Prime Supply Co,False,37,183,3000,2200,4
2025-04-01,Tuesday,Router,Networking,Chennai,Smart Distribution,False,38,744,4500,3200,4
2025-04-01,Tuesday,Webcam,Accessories,Hyderabad,Prime Supply Co,False,27,58,2500,1800,3
2025-04-02,Wednesday,Laptop,Electronics,Chennai,Global Electronics,True,22,705,65000,52000,7
2025-04-02,Wednesday,Smartphone,Electronics,Mumbai,Smart Distribution,False,40,97,35000,28000,5
2025-04-02,Wednesday,Tablet,Electronics,Mumbai,Prime Supply Co,False,24,309,25000,20000,6
2025-04-02,Wednesday,Keyboard,Accessories,Bengaluru,Global Electronics,False,23,273,1500,1000,3
2025-04-02,Wednesday,Mouse,Accessories,Mumbai,TechSource Pvt Ltd,True,37,177,800,500,2
2025-04-02,Wednesday,Monitor,Electronics,Bengaluru,Rapid Logistics,False,16,171,12000,9000,5
2025-04-02,Wednesday,Printer,Office,Mumbai,Rapid Logistics,True,11,202,18000,14500,8
2025-04-02,Wednesday,Headphones,Accessories,Bengaluru,TechSource Pvt Ltd,False,44,175,3000,2200,4
2025-04-02,Wednesday,Router,Networking,Chennai,Smart Distribution,True,42,294,4500,3200,4
2025-04-02,Wednesday,Webcam,Accessories,Bengaluru,Global Electronics,False,26,623,2500,1800,3
2025-04-03,Thursday,Laptop,Electronics,Hyderabad,TechSource Pvt Ltd,False,7,240,65000,52000,7
2025-04-03,Thursday,Smartphone,Electronics,Chennai,Global Electronics,True,30,199,35000,28000,5
2025-04-03,Thursday,Tablet,Electronics,Hyderabad,Rapid Logistics,False,21,302,25000,20000,6
2025-04-03,Thursday,Keyboard,Accessories,Hyderabad,TechSource Pvt Ltd,False,31,286,1500,1000,3
2025-04-03,Thursday,Mouse,Accessories,Chennai,Smart Distribution,False,33,291,800,500,2
2025-04-03,Thursday,Monitor,Electronics,Mumbai,Prime Supply Co,False,21,276,12000,9000,5
2025-04-03,Thursday,Printer,Office,Hyderabad,Rapid Logistics,False,1,578,18000,14500,8
2025-04-03,Thursday,Headphones,Accessories,Bengaluru,Global Electronics,False,69,52,3000,2200,4
2025-04-03,Thursday,Router,Networking,Delhi,TechSource Pvt Ltd,False,15,720,4500,3200,4
2025-04-03,Thursday,Webcam,Accessories,Hyderabad,Smart Distribution,False,18,275,2500,1800,3
2025-04-04,Friday,Laptop,Electronics,Chennai,Prime Supply Co,False,20,229,65000,52000,7
2025-04-04,Friday,Smartphone,Electronics,Chennai,Prime Supply Co,False,47,711,35000,28000,5
2025-04-04,Friday,Tablet,Electronics,Chennai,Global Electronics,True,36,30,25000,20000,6
2025-04-04,Friday,Keyboard,Accessories,Delhi,Rapid Logistics,False,28,311,1500,1000,3
2025-04-04,Friday,Mouse,Accessories,Delhi,Global Electronics,False,63,68,800,500,2
2025-04-04,Friday,Monitor,Electronics,Chennai,Smart Distribution,False,18,280,12000,9000,5
2025-04-04,Friday,Printer,Office,Bengaluru,TechSource Pvt Ltd,False,7,340,18000,14500,8
2025-04-04,Friday,Headphones,Accessories,Hyderabad,Global Electronics,False,48,158,3000,2200,4
2025-04-04,Friday,Router,Networking,Bengaluru,Prime Supply Co,False,13,162,4500,3200,4
2025-04-04,Friday,Webcam,Accessories,Bengaluru,Smart Distribution,False,17,208,2500,1800,3
2025-04-05,Saturday,Laptop,Electronics,Mumbai,Prime Supply Co,False,22,222,65000,52000,7
2025-04-05,Saturday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,True,48,315,35000,28000,5
2025-04-05,Saturday,Tablet,Electronics,Chennai,Prime Supply Co,False,29,234,25000,20000,6
2025-04-05,Saturday,Keyboard,Accessories,Delhi,Prime Supply Co,False,42,60,1500,1000,3
2025-04-05,Saturday,Mouse,Accessories,Delhi,Smart Distribution,True,45,225,800,500,2
2025-04-05,Saturday,Monitor,Electronics,Mumbai,Global Electronics,False,30,156,12000,9000,5
2025-04-05,Saturday,Printer,Office,Mumbai,Prime Supply Co,True,19,530,18000,14500,8
2025-04-05,Saturday,Headphones,Accessories,Hyderabad,Global Electronics,False,81,286,3000,2200,4
2025-04-05,Saturday,Router,Networking,Bengaluru,TechSource Pvt Ltd,False,22,611,4500,3200,4
2025-04-05,Saturday,Webcam,Accessories,Hyderabad,Rapid Logistics,False,38,820,2500,1800,3
2025-04-06,Sunday,Laptop,Electronics,Hyderabad,Rapid Logistics,False,22,311,65000,52000,7
2025-04-06,Sunday,Smartphone,Electronics,Bengaluru,Prime Supply Co,False,26,304,35000,28000,5
2025-04-06,Sunday,Tablet,Electronics,Delhi,Smart Distribution,False,25,572,25000,20000,6
2025-04-06,Sunday,Keyboard,Accessories,Bengaluru,Global Electronics,False,61,113,1500,1000,3
2025-04-06,Sunday,Mouse,Accessories,Hyderabad,Rapid Logistics,False,55,233,800,500,2
2025-04-06,Sunday,Monitor,Electronics,Chennai,Global Electronics,False,20,344,12000,9000,5
2025-04-06,Sunday,Printer,Office,Hyderabad,TechSource Pvt Ltd,False,17,157,18000,14500,8
2025-04-06,Sunday,Headphones,Accessories,Chennai,TechSource Pvt Ltd,True,48,152,3000,2200,4
2025-04-06,Sunday,Router,Networking,Delhi,Smart Distribution,False,40,164,4500,3200,4
2025-04-06,Sunday,Webcam,Accessories,Chennai,Rapid Logistics,True,5,105,2500,1800,3
2025-04-07,Monday,Laptop,Electronics,Hyderabad,Smart Distribution,False,15,204,65000,52000,7
2025-04-07,Monday,Smartphone,Electronics,Mumbai,Smart Distribution,False,58,231,35000,28000,5
2025-04-07,Monday,Tablet,Electronics,Hyderabad,TechSource Pvt Ltd,True,21,211,25000,20000,6
2025-04-07,Monday,Keyboard,Accessories,Chennai,Smart Distribution,False,16,657,1500,1000,3
2025-04-07,Monday,Mouse,Accessories,Chennai,Global Electronics,False,67,307,800,500,2
2025-04-07,Monday,Monitor,Electronics,Delhi,Prime Supply Co,False,14,632,12000,9000,5
2025-04-07,Monday,Printer,Office,Hyderabad,Prime Supply Co,False,13,65,18000,14500,8
2025-04-07,Monday,Headphones,Accessories,Delhi,Rapid Logistics,False,65,349,3000,2200,4
2025-04-07,Monday,Router,Networking,Chennai,TechSource Pvt Ltd,True,18,117,4500,3200,4
2025-04-07,Monday,Webcam,Accessories,Hyderabad,Global Electronics,False,23,181,2500,1800,3
2025-04-08,Tuesday,Laptop,Electronics,Bengaluru,Global Electronics,False,6,156,65000,52000,7
2025-04-08,Tuesday,Smartphone,Electronics,Chennai,Rapid Logistics,False,50,173,35000,28000,5
2025-04-08,Tuesday,Tablet,Electronics,Chennai,Prime Supply Co,False,14,52,25000,20000,6
2025-04-08,Tuesday,Keyboard,Accessories,Mumbai,Rapid Logistics,False,39,750,1500,1000,3
2025-04-08,Tuesday,Mouse,Accessories,Bengaluru,Smart Distribution,False,64,756,800,500,2
2025-04-08,Tuesday,Monitor,Electronics,Mumbai,Global Electronics,False,12,247,12000,9000,5
2025-04-08,Tuesday,Printer,Office,Bengaluru,Prime Supply Co,True,3,175,18000,14500,8
2025-04-08,Tuesday,Headphones,Accessories,Delhi,Smart Distribution,False,56,197,3000,2200,4
2025-04-08,Tuesday,Router,Networking,Bengaluru,Smart Distribution,True,38,58,4500,3200,4
2025-04-08,Tuesday,Webcam,Accessories,Chennai,Rapid Logistics,True,9,656,2500,1800,3
2025-04-09,Wednesday,Laptop,Electronics,Mumbai,Global Electronics,False,13,502,65000,52000,7
2025-04-09,Wednesday,Smartphone,Electronics,Chennai,Smart Distribution,False,18,168,35000,28000,5
2025-04-09,Wednesday,Tablet,Electronics,Delhi,Rapid Logistics,False,20,254,25000,20000,6
2025-04-09,Wednesday,Keyboard,Accessories,Delhi,Prime Supply Co,False,31,199,1500,1000,3
2025-04-09,Wednesday,Mouse,Accessories,Delhi,Global Electronics,False,78,287,800,500,2
2025-04-09,Wednesday,Monitor,Electronics,Hyderabad,Prime Supply Co,False,13,209,12000,9000,5
2025-04-09,Wednesday,Printer,Office,Bengaluru,Smart Distribution,False,7,243,18000,14500,8
2025-04-09,Wednesday,Headphones,Accessories,Bengaluru,TechSource Pvt Ltd,True,80,294,3000,2200,4
2025-04-09,Wednesday,Router,Networking,Mumbai,Smart Distribution,False,23,214,4500,3200,4
2025-04-09,Wednesday,Webcam,Accessories,Mumbai,Rapid Logistics,False,32,757,2500,1800,3
2025-04-10,Thursday,Laptop,Electronics,Hyderabad,Smart Distribution,False,12,100,65000,52000,7
2025-04-10,Thursday,Smartphone,Electronics,Delhi,Prime Supply Co,False,37,255,35000,28000,5
2025-04-10,Thursday,Tablet,Electronics,Delhi,Smart Distribution,False,23,289,25000,20000,6
2025-04-10,Thursday,Keyboard,Accessories,Delhi,TechSource Pvt Ltd,False,28,316,1500,1000,3
2025-04-10,Thursday,Mouse,Accessories,Mumbai,Rapid Logistics,False,52,249,800,500,2
2025-04-10,Thursday,Monitor,Electronics,Chennai,Prime Supply Co,True,26,237,12000,9000,5
2025-04-10,Thursday,Printer,Office,Bengaluru,Prime Supply Co,False,5,47,18000,14500,8
2025-04-10,Thursday,Headphones,Accessories,Hyderabad,TechSource Pvt Ltd,False,47,273,3000,2200,4
2025-04-10,Thursday,Router,Networking,Hyderabad,Smart Distribution,True,10,256,4500,3200,4
2025-04-10,Thursday,Webcam,Accessories,Delhi,TechSource Pvt Ltd,False,30,334,2500,1800,3
2025-04-11,Friday,Laptop,Electronics,Bengaluru,Rapid Logistics,False,6,703,65000,52000,7
2025-04-11,Friday,Smartphone,Electronics,Bengaluru,Rapid Logistics,False,45,313,35000,28000,5
2025-04-11,Friday,Tablet,Electronics,Chennai,Smart Distribution,False,24,115,25000,20000,6
2025-04-11,Friday,Keyboard,Accessories,Bengaluru,Prime Supply Co,False,39,574,1500,1000,3
2025-04-11,Friday,Mouse,Accessories,Bengaluru,TechSource Pvt Ltd,True,85,830,800,500,2
2025-04-11,Friday,Monitor,Electronics,Mumbai,TechSource Pvt Ltd,False,24,313,12000,9000,5
2025-04-11,Friday,Printer,Office,Delhi,Global Electronics,False,9,170,18000,14500,8
2025-04-11,Friday,Headphones,Accessories,Bengaluru,TechSource Pvt Ltd,True,67,182,3000,2200,4
2025-04-11,Friday,Router,Networking,Mumbai,Global Electronics,False,11,162,4500,3200,4
2025-04-11,Friday,Webcam,Accessories,Hyderabad,TechSource Pvt Ltd,False,28,66,2500,1800,3
2025-04-12,Saturday,Laptop,Electronics,Chennai,Global Electronics,True,13,45,65000,52000,7
2025-04-12,Saturday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,False,74,77,35000,28000,5
2025-04-12,Saturday,Tablet,Electronics,Delhi,Prime Supply Co,True,45,155,25000,20000,6
2025-04-12,Saturday,Keyboard,Accessories,Chennai,Rapid Logistics,False,14,334,1500,1000,3
2025-04-12,Saturday,Mouse,Accessories,Hyderabad,Rapid Logistics,False,55,91,800,500,2
2025-04-12,Saturday,Monitor,Electronics,Delhi,Rapid Logistics,False,10,47,12000,9000,5
2025-04-12,Saturday,Printer,Office,Bengaluru,TechSource Pvt Ltd,False,13,197,18000,14500,8
2025-04-12,Saturday,Headphones,Accessories,Hyderabad,Smart Distribution,True,45,898,3000,2200,4
2025-04-12,Saturday,Router,Networking,Mumbai,TechSource Pvt Ltd,False,10,313,4500,3200,4
2025-04-12,Saturday,Webcam,Accessories,Mumbai,TechSource Pvt Ltd,False,29,328,2500,1800,3
2025-04-13,Sunday,Laptop,Electronics,Mumbai,TechSource Pvt Ltd,False,16,46,65000,52000,7
2025-04-13,Sunday,Smartphone,Electronics,Mumbai,TechSource Pvt Ltd,False,65,191,35000,28000,5
2025-04-13,Sunday,Tablet,Electronics,Chennai,Rapid Logistics,False,22,299,25000,20000,6
2025-04-13,Sunday,Keyboard,Accessories,Hyderabad,Global Electronics,True,44,827,1500,1000,3
2025-04-13,Sunday,Mouse,Accessories,Hyderabad,Prime Supply Co,False,77,309,800,500,2
2025-04-13,Sunday,Monitor,Electronics,Delhi,Rapid Logistics,True,14,327,12000,9000,5
2025-04-13,Sunday,Printer,Office,Delhi,Global Electronics,False,7,279,18000,14500,8
2025-04-13,Sunday,Headphones,Accessories,Bengaluru,Rapid Logistics,False,43,33,3000,2200,4
2025-04-13,Sunday,Router,Networking,Delhi,Prime Supply Co,False,33,236,4500,3200,4
2025-04-13,Sunday,Webcam,Accessories,Mumbai,Rapid Logistics,False,39,327,2500,1800,3
2025-04-14,Monday,Laptop,Electronics,Bengaluru,Global Electronics,False,18,303,65000,52000,7
2025-04-14,Monday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,False,53,154,35000,28000,5
2025-04-14,Monday,Tablet,Electronics,Hyderabad,TechSource Pvt Ltd,True,37,285,25000,20000,6
2025-04-14,Monday,Keyboard,Accessories,Bengaluru,Prime Supply Co,False,47,21,1500,1000,3
2025-04-14,Monday,Mouse,Accessories,Delhi,Rapid Logistics,True,64,232,800,500,2
2025-04-14,Monday,Monitor,Electronics,Mumbai,Global Electronics,False,12,271,12000,9000,5
2025-04-14,Monday,Printer,Office,Delhi,Prime Supply Co,False,11,289,18000,14500,8
2025-04-14,Monday,Headphones,Accessories,Bengaluru,Rapid Logistics,False,71,287,3000,2200,4
2025-04-14,Monday,Router,Networking,Bengaluru,Rapid Logistics,False,19,813,4500,3200,4
2025-04-14,Monday,Webcam,Accessories,Chennai,Smart Distribution,False,22,250,2500,1800,3
2025-04-15,Tuesday,Laptop,Electronics,Chennai,Prime Supply Co,False,8,242,65000,52000,7
2025-04-15,Tuesday,Smartphone,Electronics,Hyderabad,TechSource Pvt Ltd,False,64,48,35000,28000,5
2025-04-15,Tuesday,Tablet,Electronics,Hyderabad,TechSource Pvt Ltd,False,13,350,25000,20000,6
2025-04-15,Tuesday,Keyboard,Accessories,Hyderabad,Rapid Logistics,False,31,154,1500,1000,3
2025-04-15,Tuesday,Mouse,Accessories,Bengaluru,Smart Distribution,False,84,178,800,500,2
2025-04-15,Tuesday,Monitor,Electronics,Chennai,Global Electronics,False,22,87,12000,9000,5
2025-04-15,Tuesday,Printer,Office,Bengaluru,Rapid Logistics,False,4,75,18000,14500,8
2025-04-15,Tuesday,Headphones,Accessories,Mumbai,TechSource Pvt Ltd,False,72,152,3000,2200,4
2025-04-15,Tuesday,Router,Networking,Hyderabad,Rapid Logistics,False,6,186,4500,3200,4
2025-04-15,Tuesday,Webcam,Accessories,Delhi,Prime Supply Co,False,22,294,2500,1800,3
2025-04-16,Wednesday,Laptop,Electronics,Delhi,Global Electronics,True,25,220,65000,52000,7
2025-04-16,Wednesday,Smartphone,Electronics,Bengaluru,Prime Supply Co,True,46,234,35000,28000,5
2025-04-16,Wednesday,Tablet,Electronics,Mumbai,Global Electronics,False,13,339,25000,20000,6
2025-04-16,Wednesday,Keyboard,Accessories,Hyderabad,Smart Distribution,False,31,109,1500,1000,3
2025-04-16,Wednesday,Mouse,Accessories,Delhi,Rapid Logistics,False,73,703,800,500,2
2025-04-16,Wednesday,Monitor,Electronics,Chennai,TechSource Pvt Ltd,False,17,339,12000,9000,5
2025-04-16,Wednesday,Printer,Office,Delhi,Rapid Logistics,False,3,883,18000,14500,8
2025-04-16,Wednesday,Headphones,Accessories,Mumbai,Prime Supply Co,False,54,280,3000,2200,4
2025-04-16,Wednesday,Router,Networking,Bengaluru,Prime Supply Co,True,27,170,4500,3200,4
2025-04-16,Wednesday,Webcam,Accessories,Delhi,Global Electronics,False,12,532,2500,1800,3
2025-04-17,Thursday,Laptop,Electronics,Chennai,Smart Distribution,False,11,311,65000,52000,7
2025-04-17,Thursday,Smartphone,Electronics,Mumbai,Rapid Logistics,False,26,273,35000,28000,5
2025-04-17,Thursday,Tablet,Electronics,Hyderabad,Prime Supply Co,False,10,222,25000,20000,6
2025-04-17,Thursday,Keyboard,Accessories,Bengaluru,Global Electronics,False,35,172,1500,1000,3
2025-04-17,Thursday,Mouse,Accessories,Mumbai,Rapid Logistics,True,71,177,800,500,2
2025-04-17,Thursday,Monitor,Electronics,Mumbai,Global Electronics,False,15,165,12000,9000,5
2025-04-17,Thursday,Printer,Office,Delhi,Smart Distribution,True,14,44,18000,14500,8
2025-04-17,Thursday,Headphones,Accessories,Chennai,Prime Supply Co,False,56,501,3000,2200,4
2025-04-17,Thursday,Router,Networking,Delhi,TechSource Pvt Ltd,False,6,97,4500,3200,4
2025-04-17,Thursday,Webcam,Accessories,Hyderabad,Rapid Logistics,True,37,31,2500,1800,3
2025-04-18,Friday,Laptop,Electronics,Chennai,TechSource Pvt Ltd,False,4,340,65000,52000,7
2025-04-18,Friday,Smartphone,Electronics,Bengaluru,Global Electronics,False,48,289,35000,28000,5
2025-04-18,Friday,Tablet,Electronics,Delhi,Global Electronics,False,32,150,25000,20000,6
2025-04-18,Friday,Keyboard,Accessories,Chennai,Rapid Logistics,False,26,317,1500,1000,3
2025-04-18,Friday,Mouse,Accessories,Mumbai,Rapid Logistics,True,41,183,800,500,2
2025-04-18,Friday,Monitor,Electronics,Chennai,Rapid Logistics,False,25,152,12000,9000,5
2025-04-18,Friday,Printer,Office,Chennai,Prime Supply Co,False,8,174,18000,14500,8
2025-04-18,Friday,Headphones,Accessories,Bengaluru,Global Electronics,False,42,215,3000,2200,4
2025-04-18,Friday,Router,Networking,Bengaluru,Rapid Logistics,True,39,98,4500,3200,4
2025-04-18,Friday,Webcam,Accessories,Hyderabad,Prime Supply Co,False,21,162,2500,1800,3
2025-04-19,Saturday,Laptop,Electronics,Hyderabad,Rapid Logistics,False,10,217,65000,52000,7
2025-04-19,Saturday,Smartphone,Electronics,Bengaluru,Global Electronics,False,65,88,35000,28000,5
2025-04-19,Saturday,Tablet,Electronics,Chennai,Rapid Logistics,False,30,191,25000,20000,6
2025-04-19,Saturday,Keyboard,Accessories,Mumbai,Global Electronics,False,47,540,1500,1000,3
2025-04-19,Saturday,Mouse,Accessories,Hyderabad,Rapid Logistics,True,70,155,800,500,2
2025-04-19,Saturday,Monitor,Electronics,Delhi,Rapid Logistics,True,31,184,12000,9000,5
2025-04-19,Saturday,Printer,Office,Bengaluru,Smart Distribution,True,20,251,18000,14500,8
2025-04-19,Saturday,Headphones,Accessories,Chennai,Rapid Logistics,False,90,261,3000,2200,4
2025-04-19,Saturday,Router,Networking,Chennai,Smart Distribution,False,31,41,4500,3200,4
2025-04-19,Saturday,Webcam,Accessories,Bengaluru,TechSource Pvt Ltd,True,12,288,2500,1800,3
2025-04-20,Sunday,Laptop,Electronics,Chennai,TechSource Pvt Ltd,False,7,167,65000,52000,7
2025-04-20,Sunday,Smartphone,Electronics,Bengaluru,Smart Distribution,True,24,191,35000,28000,5
2025-04-20,Sunday,Tablet,Electronics,Chennai,TechSource Pvt Ltd,False,24,41,25000,20000,6
2025-04-20,Sunday,Keyboard,Accessories,Hyderabad,TechSource Pvt Ltd,False,55,617,1500,1000,3
2025-04-20,Sunday,Mouse,Accessories,Delhi,Rapid Logistics,True,71,281,800,500,2
2025-04-20,Sunday,Monitor,Electronics,Mumbai,Prime Supply Co,False,22,86,12000,9000,5
2025-04-20,Sunday,Printer,Office,Delhi,TechSource Pvt Ltd,False,11,244,18000,14500,8
2025-04-20,Sunday,Headphones,Accessories,Chennai,Rapid Logistics,False,51,193,3000,2200,4
2025-04-20,Sunday,Router,Networking,Delhi,Global Electronics,False,21,737,4500,3200,4
2025-04-20,Sunday,Webcam,Accessories,Mumbai,Rapid Logistics,False,13,323,2500,1800,3
2025-04-21,Monday,Laptop,Electronics,Bengaluru,Global Electronics,False,3,94,65000,52000,7
2025-04-21,Monday,Smartphone,Electronics,Delhi,TechSource Pvt Ltd,False,33,209,35000,28000,5
2025-04-21,Monday,Tablet,Electronics,Chennai,Global Electronics,False,29,119,25000,20000,6
2025-04-21,Monday,Keyboard,Accessories,Bengaluru,TechSource Pvt Ltd,False,24,42,1500,1000,3
2025-04-21,Monday,Mouse,Accessories,Delhi,TechSource Pvt Ltd,False,47,244,800,500,2
2025-04-21,Monday,Monitor,Electronics,Bengaluru,Global Electronics,False,27,278,12000,9000,5
2025-04-21,Monday,Printer,Office,Bengaluru,Prime Supply Co,False,12,209,18000,14500,8
2025-04-21,Monday,Headphones,Accessories,Hyderabad,Rapid Logistics,True,60,205,3000,2200,4
2025-04-21,Monday,Router,Networking,Mumbai,Global Electronics,False,6,293,4500,3200,4
2025-04-21,Monday,Webcam,Accessories,Mumbai,TechSource Pvt Ltd,False,23,260,2500,1800,3
2025-04-22,Tuesday,Laptop,Electronics,Bengaluru,Rapid Logistics,False,26,238,65000,52000,7
2025-04-22,Tuesday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,False,38,325,35000,28000,5
2025-04-22,Tuesday,Tablet,Electronics,Mumbai,Smart Distribution,False,36,162,25000,20000,6
2025-04-22,Tuesday,Keyboard,Accessories,Hyderabad,Smart Distribution,False,55,171,1500,1000,3
2025-04-22,Tuesday,Mouse,Accessories,Delhi,Rapid Logistics,False,37,303,800,500,2
2025-04-22,Tuesday,Monitor,Electronics,Bengaluru,Rapid Logistics,False,16,25,12000,9000,5
2025-04-22,Tuesday,Printer,Office,Bengaluru,Global Electronics,True,18,602,18000,14500,8
2025-04-22,Tuesday,Headphones,Accessories,Chennai,Prime Supply Co,True,68,784,3000,2200,4
2025-04-22,Tuesday,Router,Networking,Mumbai,Rapid Logistics,False,30,277,4500,3200,4
2025-04-22,Tuesday,Webcam,Accessories,Bengaluru,Prime Supply Co,False,20,223,2500,1800,3
2025-04-23,Wednesday,Laptop,Electronics,Delhi,Smart Distribution,False,25,347,65000,52000,7
2025-04-23,Wednesday,Smartphone,Electronics,Delhi,Rapid Logistics,False,38,235,35000,28000,5
2025-04-23,Wednesday,Tablet,Electronics,Chennai,Prime Supply Co,True,28,203,25000,20000,6
2025-04-23,Wednesday,Keyboard,Accessories,Hyderabad,TechSource Pvt Ltd,False,28,287,1500,1000,3
2025-04-23,Wednesday,Mouse,Accessories,Delhi,Rapid Logistics,True,96,827,800,500,2
2025-04-23,Wednesday,Monitor,Electronics,Mumbai,Prime Supply Co,False,21,261,12000,9000,5
2025-04-23,Wednesday,Printer,Office,Chennai,Global Electronics,False,5,318,18000,14500,8
2025-04-23,Wednesday,Headphones,Accessories,Bengaluru,Smart Distribution,False,54,188,3000,2200,4
2025-04-23,Wednesday,Router,Networking,Delhi,Rapid Logistics,True,31,180,4500,3200,4
2025-04-23,Wednesday,Webcam,Accessories,Hyderabad,Smart Distribution,False,28,664,2500,1800,3
2025-04-24,Thursday,Laptop,Electronics,Hyderabad,Rapid Logistics,False,11,160,65000,52000,7
2025-04-24,Thursday,Smartphone,Electronics,Mumbai,Rapid Logistics,False,51,257,35000,28000,5
2025-04-24,Thursday,Tablet,Electronics,Chennai,Global Electronics,False,12,347,25000,20000,6
2025-04-24,Thursday,Keyboard,Accessories,Hyderabad,Global Electronics,False,39,118,1500,1000,3
2025-04-24,Thursday,Mouse,Accessories,Bengaluru,Rapid Logistics,False,53,333,800,500,2
2025-04-24,Thursday,Monitor,Electronics,Bengaluru,TechSource Pvt Ltd,False,14,300,12000,9000,5
2025-04-24,Thursday,Printer,Office,Delhi,Smart Distribution,False,10,64,18000,14500,8
2025-04-24,Thursday,Headphones,Accessories,Mumbai,Prime Supply Co,False,35,854,3000,2200,4
2025-04-24,Thursday,Router,Networking,Chennai,Smart Distribution,False,39,283,4500,3200,4
2025-04-24,Thursday,Webcam,Accessories,Hyderabad,Prime Supply Co,False,15,342,2500,1800,3
2025-04-25,Friday,Laptop,Electronics,Bengaluru,TechSource Pvt Ltd,False,1,181,65000,52000,7
2025-04-25,Friday,Smartphone,Electronics,Hyderabad,Prime Supply Co,True,24,633,35000,28000,5
2025-04-25,Friday,Tablet,Electronics,Bengaluru,Smart Distribution,False,13,330,25000,20000,6
2025-04-25,Friday,Keyboard,Accessories,Chennai,TechSource Pvt Ltd,False,45,154,1500,1000,3
2025-04-25,Friday,Mouse,Accessories,Mumbai,Prime Supply Co,False,68,341,800,500,2
2025-04-25,Friday,Monitor,Electronics,Bengaluru,Global Electronics,True,27,819,12000,9000,5
2025-04-25,Friday,Printer,Office,Chennai,TechSource Pvt Ltd,False,11,258,18000,14500,8
2025-04-25,Friday,Headphones,Accessories,Hyderabad,Global Electronics,True,60,613,3000,2200,4
2025-04-25,Friday,Router,Networking,Delhi,Prime Supply Co,False,32,214,4500,3200,4
2025-04-25,Friday,Webcam,Accessories,Hyderabad,Global Electronics,False,32,837,2500,1800,3
2025-04-26,Saturday,Laptop,Electronics,Mumbai,Prime Supply Co,False,10,350,65000,52000,7
2025-04-26,Saturday,Smartphone,Electronics,Bengaluru,TechSource Pvt Ltd,False,34,255,35000,28000,5
2025-04-26,Saturday,Tablet,Electronics,Mumbai,Prime Supply Co,False,22,234,25000,20000,6
2025-04-26,Saturday,Keyboard,Accessories,Mumbai,TechSource Pvt Ltd,False,64,340,1500,1000,3
2025-04-26,Saturday,Mouse,Accessories,Hyderabad,Smart Distribution,False,43,88,800,500,2
2025-04-26,Saturday,Monitor,Electronics,Hyderabad,Global Electronics,True,31,326,12000,9000,5
2025-04-26,Saturday,Printer,Office,Bengaluru,Prime Supply Co,False,6,261,18000,14500,8
2025-04-26,Saturday,Headphones,Accessories,Delhi,Rapid Logistics,False,50,312,3000,2200,4
2025-04-26,Saturday,Router,Networking,Mumbai,TechSource Pvt Ltd,False,40,57,4500,3200,4
2025-04-26,Saturday,Webcam,Accessories,Bengaluru,Prime Supply Co,False,36,294,2500,1800,3
2025-04-27,Sunday,Laptop,Electronics,Chennai,Global Electronics,False,19,162,65000,52000,7
2025-04-27,Sunday,Smartphone,Electronics,Hyderabad,Smart Distribution,False,54,162,35000,28000,5
2025-04-27,Sunday,Tablet,Electronics,Bengaluru,Prime Supply Co,True,25,189,25000,20000,6
2025-04-27,Sunday,Keyboard,Accessories,Delhi,Smart Distribution,False,59,244,1500,1000,3
2025-04-27,Sunday,Mouse,Accessories,Hyderabad,Smart Distribution,False,58,239,800,500,2
2025-04-27,Sunday,Monitor,Electronics,Mumbai,TechSource Pvt Ltd,False,10,279,12000,9000,5
